醫事機構代碼,醫事機構名稱,醫事機構地址,醫事機構電話,成人口罩剩餘數,兒童口罩剩餘數,來源資料時間
5939071276,慈生藥局,雲林縣古坑鄉麻園村平和２２號,(05)5828222,1504,1355,2020/03/04 10:32:11
5939071285,振明藥局,雲林縣古坑鄉中山路１７０號,(05)5821229,756,1798,2020/03/04 10:32:11
5939071294,元林中西藥局,雲林縣古坑鄉西平村西平路９－２號１樓,(05)5828229,860,2075,2020/03/04 10:32:11
5939071310,禾安藥局,雲林縣古坑鄉中正路９６號,(05)5828318,483,1528,2020/03/04 10:32:11
5939080015,茂恩藥局,雲林縣大埤鄉南和村中正路５２之２號,(05)5913677,900,1396,2020/03/04 10:32:11
5939081094,尚成藥局,雲林縣大埤鄉中山路７６號,(05)5912472,1048,1490,2020/03/04 10:32:11
5939090146,明泰藥局,雲林縣莿桐鄉莿桐村中山路１０６號,(05)5842824,228,1328,2020/03/04 10:32:11
5939091170,西河藥局,雲林縣莿桐鄉饒平村饒平路１０２號,(05)5842950,728,1716,2020/03/04 10:32:11
5939091269,禾季藥局,雲林縣莿桐鄉興貴村興北１０之１４號,(05)5713685,368,768,2020/03/04 10:32:11
5939091278,大美社區藥局,雲林縣莿桐鄉大美村２３－１號,(05)5848579,268,1308,2020/03/04 10:32:11
5939091287,順安藥局,雲林縣莿桐鄉饒平村饒平南路２６號,(05)5842329,1064,1424,2020/03/04 10:32:11
5939091296,安安藥局,雲林縣莿桐鄉西安路３－２號,(05)5841328,500,1670,2020/03/04 10:32:11
5939091303,莿桐台丞藥局,雲林縣莿桐鄉中正路１６６號,(05)5840808,932,1670,2020/03/04 10:32:11
5939100030,仁愛藥局,雲林縣林內鄉林中村中正路１８４號,(05)5892259,577,1567,2020/03/04 10:32:11
5939100058,文生堂藥局,雲林縣林內鄉光復路２２號,(05)5895103,196,1328,2020/03/04 10:32:11
5939101108,禾萊藥局,雲林縣林內鄉重興村１４６－８號,(05)5894790,703,1603,2020/03/04 10:32:11
5939101126,昇陽大藥局,雲林縣林內鄉中西路１７號,(05)5899896,628,1420,2020/03/04 10:32:11
5939110027,清華藥局,雲林縣二崙鄉崙東村中山路一段２８４號,(05)5982438,128,1638,2020/03/04 10:32:11
5939111220,台丞藥局,雲林縣二崙鄉中山路１２１號,(05)5985599,468,1496,2020/03/04 10:32:11
5939111239,成恩藥局,雲林縣二崙鄉油車村文化路２３６號,(05)5989955,1176,2006,2020/03/04 10:32:11
5939120032,崇愛藥局,雲林縣崙背鄉信義路８８號,(05)6962769,264,446,2020/03/04 10:32:11
5939120050,韓藥局,雲林縣崙背鄉中山路１６３號,(05)6962462,398,1176,2020/03/04 10:32:11
5939120069,慈恩藥局,雲林縣崙背鄉南陽村永昌路６２號,(05)6964122,724,1814,2020/03/04 10:32:11
5939120103,三馬藥師藥局,雲林縣崙背鄉南陽村南光路１之２１號,(05)6960120,348,1332,2020/03/04 10:32:11
5939121119,聖心藥局,雲林縣崙背鄉南陽村中山路１９３號,(05)6967273,1816,1641,2020/03/04 10:32:11
5939121137,莊藥局,雲林縣崙背鄉民權路１８０號,(05)6960510,226,726,2020/03/04 10:32:11
5939121164,立洲藥局,雲林縣崙背鄉正義路２９１、２９３號,(05)6969331,843,1585,2020/03/04 10:32:11
5939121173,元美藥局,雲林縣崙背鄉港尾村６１－２號,(05)6962496,1720,2114,2020/03/04 10:32:11
5939121208,詠大藥局,雲林縣崙背鄉南陽村中山路１０９－２號,(05)6967990,1326,1954,2020/03/04 10:32:11
5939121217,美康藥局,雲林縣崙背鄉西榮村中山路３８０號,(05)6961500,360,1308,2020/03/04 10:32:11
5939121253,崙背台丞藥局,雲林縣崙背鄉建國路５６號,(05)6966789,1124,1372,2020/03/04 10:32:11
5939130010,瀧升藥局,雲林縣麥寮鄉麥豐村中正路１０３號,(05)6933880,350,1389,2020/03/04 10:32:11
5939130029,見春藥局,雲林縣麥寮鄉橋頭村仁德路７４號,(05)6912265,581,1551,2020/03/04 10:32:11
5939130047,中崙保健藥局,雲林縣麥寮鄉中山路４４０號,(05)6935697,226,764,2020/03/04 10:32:11
5939130109,祐民保健藥局,雲林縣麥寮鄉橋頭村仁德路４９號,(05)6910919,1560,1813,2020/03/04 10:32:11
5939131151,三芳藥局,雲林縣麥寮鄉橋頭村仁德路１７６號,(05)6911053,1666,1964,2020/03/04 10:32:11
5939131286,新興藥局,雲林縣麥寮鄉麥豐村新興路３７－１號,(05)6938030,1234,1677,2020/03/04 10:32:11
5939131320,安心藥局,雲林縣麥寮鄉橋頭村仁德路２１８號,(05)6916591,1642,1296,2020/03/04 10:32:11
5939131384,台安藥局,雲林縣麥寮鄉麥豐村新興路１６號,(05)6933311,626,862,2020/03/04 10:32:11
5939131400,正鴻健保藥局,雲林縣麥寮鄉表福路３５號,(05)6938786,1392,1854,2020/03/04 10:32:11
5939131419,怡安藥局,雲林縣麥寮鄉中山路１０８─２號,(05)6930634,1023,1112,2020/03/04 10:32:11
5939131437,立昇藥局,雲林縣麥寮鄉華興路９１號,(05)6933066,200,50,2020/03/04 10:32:11
5939131446,和勇藥局,雲林縣麥寮鄉橋頭村仁德路１１８號,(05)6913861,662,956,2020/03/04 10:32:11
5939131473,立昇藥局,雲林縣麥寮鄉華興路９１號,(05)6933066,541,1007,2020/03/04 10:32:11
5939140016,謝藥局,雲林縣東勢鄉東南村東勢東路６９號,(05)6991058,664,1952,2020/03/04 10:32:11
5939140034,豐安藥局,雲林縣東勢鄉東北村康安路７６號,(05)6991672,851,2269,2020/03/04 10:32:11
5939140061,義和堂中西藥局,雲林縣東勢鄉東南村東勢東路１２號,(05)6991028,2182,1857,2020/03/04 10:32:11
5939141139,東新藥局,雲林縣東勢鄉東勢西路５５號,(05)6998959,1965,1555,2020/03/04 10:32:11
5939141219,安康藥局,雲林縣東勢鄉東南村康安路１８號,(05)6993866,1719,1432,2020/03/04 10:32:11
5939150067,召安大藥局,雲林縣褒忠鄉中勝村中正路４５６之１號,(05)6976066,264,1175,2020/03/04 10:32:11
5939151091,立佳藥局,雲林縣褒忠鄉中正路８９號,(05)6977840,1178,1676,2020/03/04 10:32:11
5939151135,三民藥局,雲林縣褒忠鄉三民路１５號,(05)6975515,1052,1886,2020/03/04 10:32:11
5939151162,正和藥局,雲林縣褒忠鄉三民路１１６號,(05)6972776,338,1183,2020/03/04 10:32:11
5939160018,丁丁藥局,雲林縣台西鄉海口村中山路３４２號,(05)6982070,708,1813,2020/03/04 10:32:11
5939161140,木川藥局,雲林縣台西鄉中山路３９３號,(05)6986220,560,1874,2020/03/04 10:32:11
5939161168,全家藥局,雲林縣台西鄉民生路２４號,(05)6984607,298,1590,2020/03/04 10:32:11
5939170023,永昇藥局,雲林縣元長鄉下寮村東庄路３５號,(05)7861838,1078,1998,2020/03/04 10:32:11
5939171039,嘉民藥局,雲林縣元長鄉長南村元南路６２號,(05)7880513,1041,2054,2020/03/04 10:32:11
5939171075,立安藥局,雲林縣元長鄉南興路１１之４號,(05)7981995,1376,1758,2020/03/04 10:32:11
5939171093,和平藥局,雲林縣元長鄉下寮村東興路３３號,(05)7862551,856,1168,2020/03/04 10:32:11
5939171100,維恩健保藥局,雲林縣元長鄉長北村中山路５８號,(05)7882062,870,1458,2020/03/04 10:32:11
5939171119,順元藥局,雲林縣元長鄉中山路２５號,(05)7886555,744,1326,2020/03/04 10:32:11
5939180010,仁醫堂中西藥局,雲林縣四湖鄉大同路１９號,(05)7723399,881,1790,2020/03/04 10:32:11
5939180074,仁安堂藥局,雲林縣四湖鄉中山西路１８５號,(05)7875563,574,200,2020/03/04 10:32:11
5939181124,小林藥局,雲林縣四湖鄉中正路４２９號,(05)7876917,762,1360,2020/03/04 10:32:11
5939181133,陽明藥局,雲林縣四湖鄉中正路４２２號,(05)7876519,2936,1850,2020/03/04 10:32:11
5939181231,大家藥局,雲林縣四湖鄉中正路４３３號,(05)7877435,1280,1476,2020/03/04 10:32:11
5939181302,應生藥局,雲林縣四湖鄉中正路３７８號,(05)7877235,716,2098,2020/03/04 10:32:11
5939181339,威仁藥局,雲林縣四湖鄉中山西路７０號,(05)7875041,908,1862,2020/03/04 10:32:11
5939181357,心安藥局,雲林縣四湖鄉中山西路６６－１號,(05)7876098,2195,1722,2020/03/04 10:32:11
5939181366,好美麗藥局,雲林縣四湖鄉中正路７３－３０號,(05)7874609,2047,1593,2020/03/04 10:32:11
5939190025,呂藥師藥局,雲林縣口湖鄉梧南村文光路１２號,(05)7907472,1104,1628,2020/03/04 10:32:11
5939190061,盟生藥局,雲林縣口湖鄉梧南村文光路９５之６號,(05)7907159,700,1925,2020/03/04 10:32:11
5939190114,陳永明藥局,雲林縣口湖鄉梧南村光明路５９號,(05)7907468,1058,1398,2020/03/04 10:32:11
5939191139,寶健藥局,雲林縣口湖鄉梧南村光明路１７２號,(05)7907453,2404,1742,2020/03/04 10:32:11
5939191175,安泰藥局,雲林縣口湖鄉湖東村文安街３４號,(05)7893589,880,1844,2020/03/04 10:32:11
5939191326,順生藥局,雲林縣口湖鄉口湖村口湖路３２４號,(05)7895799,766,1636,2020/03/04 10:32:11
5939191371,好厝邊藥局,雲林縣口湖鄉崙東村明仁路３３號,(05)7993072,1032,1906,2020/03/04 10:32:11
5939191380,亞洲藥局,雲林縣口湖鄉崙東村中山路７８－２號,(05)7991108,996,1608,2020/03/04 10:32:11
5939200011,優生藥局,雲林縣水林鄉水林路９９巷２號,(05)7856307,2834,2082,2020/03/04 10:32:11
5939200053,嘉南藥局,雲林縣水林鄉水北村自強街２號,(05)7853216,2240,2408,2020/03/04 10:32:11
5939201158,健安藥局,雲林縣水林鄉松北村蔦松路６９之１號,(05)7841025,1064,1852,2020/03/04 10:32:11
5939201238,正大藥局,雲林縣水林鄉水林路４２號１樓,(05)7852069,731,2002,2020/03/04 10:32:11
5939201265,蔦松藥師藥局,雲林縣水林鄉松中村蔦松路１７６號,(05)7840608,1564,1472,2020/03/04 10:32:11
5939201283,義生藥局,雲林縣水林鄉水林路１９７號,(05)7853701,2496,1766,2020/03/04 10:32:11
5939201318,玉璽藥局,雲林縣水林鄉水南村水林路１１５號,(05)7856019,1082,1749,2020/03/04 10:32:11
5939201327,金花藥局,雲林縣水林鄉水北村水林路２２２號,(05)7856112,3404,1926,2020/03/04 10:32:11
5939201336,全仁藥局,雲林縣水林鄉水林路１３０號,(05)7852721,1030,2122,2020/03/04 10:32:11
5940010154,石原藥局,嘉義縣朴子市中正里中正路１４９號,(05)3792389,786,1940,2020/03/04 10:32:11
5940011286,榮一藥局,嘉義縣朴子市山通路６１號,(05)3792448,504,1247,2020/03/04 10:32:11
5940011295,正仁藥局,嘉義縣朴子市竹圍里南通路三段５５９號,(05)3798978,975,1962,2020/03/04 10:32:11
5940011302,開元藥局,嘉義縣朴子市開元路１５４號,(05)3700014,1727,1654,2020/03/04 10:32:11
5940011400,一信藥局,嘉義縣朴子市山通路１３２號,(05)3792323,272,1392,2020/03/04 10:32:11
5940011482,杏安藥局,嘉義縣朴子市海通路９８－４號,(05)3702268,626,976,2020/03/04 10:32:11
5940011544,弘安藥局,嘉義縣朴子市新進路３１號,(05)3707000,364,244,2020/03/04 10:32:11
5940011553,承信健保藥局,嘉義縣朴子市新榮路１４８號,(05)3703350,978,1556,2020/03/04 10:32:11
5940011606,德家藥局,嘉義縣朴子市文化里１２鄰海通路２１－５號,(05)3709595,1410,2086,2020/03/04 10:32:11
5940011688,久久藥局,嘉義縣朴子市中興路６５號,(05)3704552,952,1379,2020/03/04 10:32:11
5940011704,長安藥局,嘉義縣朴子市嘉朴路西段９１號,(05)3625009,516,1277,2020/03/04 10:32:11
5940011777,朴子啄木鳥藥局,嘉義縣朴子市永和里應菜埔２９－３號,(05)3208028,318,260,2020/03/04 10:32:11
5940011786,朴子藥局,嘉義縣朴子市竹圍里海通路４３－８號,(05)3703223,929,1555,2020/03/04 10:32:11
5940011820,華信藥局,嘉義縣朴子市朴子市平和里市東路２８號,(05)3705889,396,1254,2020/03/04 10:32:11
5940011839,信男藥局,嘉義縣朴子市開元里開元路１７４號,(05)3790099,318,678,2020/03/04 10:32:11
5940011848,鼎元藥局,嘉義縣朴子市竹圍里八德路４５號１樓,(05)3661102,812,1698,2020/03/04 10:32:11
5940021086,進發藥局,嘉義縣布袋鎮興中里後寮路７２巷２７號,(05)3470388,1554,2044,2020/03/04 10:32:11
5940021139,王藥師健保藥局,嘉義縣布袋鎮興中里上海路１６１號,(05)3470703,314,720,2020/03/04 10:32:11
5940021157,康富藥師藥局,嘉義縣布袋鎮博愛二街２２號,(05)3470511,458,1644,2020/03/04 10:32:11
5940021166,懷恩藥局,嘉義縣布袋鎮太平東路４６５號,(05)3478211,1142,1482,2020/03/04 10:32:11
5940030021,一富藥局,嘉義縣大林鎮平林里蘭洲街１２號,(05)2654357,437,1546,2020/03/04 10:32:11
5940030058,萬有藥局,嘉義縣大林鎮平林里民權路３６號,(05)2654246,208,1012,2020/03/04 10:32:11
5940030156,瑞益藥局,嘉義縣大林鎮東林里瑞德路２號,(05)2641439,264,1385,2020/03/04 10:32:11
5940031340,光佑藥局,嘉義縣大林鎮東林里平和街３１之３號,(05)2649239,429,1625,2020/03/04 10:32:11
5940031359,家寶藥局,嘉義縣大林鎮平林里中興路２６４號,(05)2649000,908,1710,2020/03/04 10:32:11
5940031368,溝背藥局,嘉義縣大林鎮義和里三塊厝７－７號,(05)2955878,570,2108,2020/03/04 10:32:11
5940031386,大樹大林藥局,嘉義縣大林鎮祥和路１９２號,(05)2641800,728,1664,2020/03/04 10:32:11
5940040045,七星藥局,嘉義縣民雄鄉東榮村中樂路１６號,(05)2261977,416,1756,2020/03/04 10:32:11
5940040063,昇平藥局,嘉義縣民雄鄉大崎村十四甲１８－７號,(05)2206835,708,1748,2020/03/04 10:32:11
5940040072,三和藥局,嘉義縣民雄鄉中樂村中樂路５３號,(05)2262488,1272,1976,2020/03/04 10:32:11
5940040081,惠民藥局,嘉義縣民雄鄉福樂村埤角１０２號,(05)2211466,128,424,2020/03/04 10:32:11
5940040170,健安藥局,嘉義縣民雄鄉興南村頭橋４５號,(05)2211797,430,1328,2020/03/04 10:32:11
5940040205,神輝中西藥局,嘉義縣民雄鄉東榮村民生路１２號,(05)2263633,961,2124,2020/03/04 10:32:11
5940040232,鈞安藥局,嘉義縣民雄鄉山中村１８７之５號,(05)2218622,491,1712,2020/03/04 10:32:11
5940040349,正道藥局,嘉義縣民雄鄉中樂村復興路３８號,(05)2268345,1913,2379,2020/03/04 10:32:11
5940041364,大明藥局,嘉義縣民雄鄉西安路２５號,(05)2060640,1068,1824,2020/03/04 10:32:11
5940041435,嘉方藥局,嘉義縣民雄鄉中樂村昇平路５８號,(05)2066747,992,1506,2020/03/04 10:32:11
5940041480,安生藥局,嘉義縣民雄鄉昇平路１２號,(05)2262053,548,1562,2020/03/04 10:32:11
5940041515,福樂藥局,嘉義縣民雄鄉福樂村建國路三段２５６號,(05)2130802,954,1468,2020/03/04 10:32:11
5940041524,太和大藥局,嘉義縣民雄鄉民生路３０號,(05)2262632,665,2095,2020/03/04 10:32:11
5940041542,愛立安藥局,嘉義縣民雄鄉福興１１１號,(05)2203985,402,1636,2020/03/04 10:32:11
5940041551,佳佑藥師藥局,嘉義縣民雄鄉福樂村埤角４０８－１０號,(05)2218806,1122,2135,2020/03/04 10:32:11
5940041560,永安藥局,嘉義縣民雄鄉民族路４９號,(05)2268517,2750,2042,2020/03/04 10:32:11
5940041597,民雄弘安藥局,嘉義縣民雄鄉建國路一段４５號,(05)2060200,556,580,2020/03/04 10:32:11
5940041613,信宇藥局,嘉義縣民雄鄉建國路三段１４４－１號,(05)2209859,524,1014,2020/03/04 10:32:11
5940041622,大順藥局,嘉義縣民雄鄉福樂村埤角１３９號,(05)2201138,356,1142,2020/03/04 10:32:11
5940041668,民雄照安藥局,嘉義縣民雄鄉中樂路２５號１樓,(05)2060368,430,1912,2020/03/04 10:32:11
5940041677,大方藥局,嘉義縣民雄鄉中樂村民族路４０－２號,(05)2268560,438,656,2020/03/04 10:32:11
5940041695,春森藥局,嘉義縣民雄鄉建國路一段３１巷９６號之２,(05)2266957,1136,2098,2020/03/04 10:32:11
5940041702,大祐藥局,嘉義縣民雄鄉西安村２１－１號１樓,(05)2067077,1487,1957,2020/03/04 10:32:11
5940041711,安心藥局,嘉義縣民雄鄉西安村西安路３６－１號,(05)2063393,1942,1535,2020/03/04 10:32:11
5940041720,民雄久久藥局,嘉義縣民雄鄉西安村安和路２號之１,(05)2263294,454,984,2020/03/04 10:32:11
5940050023,盛安藥局,嘉義縣溪口鄉溪東村溪民路４號,(05)2692663,364,1436,2020/03/04 10:32:11
5940050069,明生藥局,嘉義縣溪口鄉溪東村民生街１５５號,(05)2698027,942,1560,2020/03/04 10:32:11
5940051075,濟安藥局,嘉義縣溪口鄉溪東村民生街５４號,(05)2696078,3160,2772,2020/03/04 10:32:11
5940051100,滋元藥局,嘉義縣溪口鄉中正路１０９之３號,(05)2696287,628,2050,2020/03/04 10:32:11
5940051119,宇安藥局,嘉義縣溪口鄉坪頂村溪民路３１號,(05)2697736,1034,1770,2020/03/04 10:32:11
5940051128,大成藥局,嘉義縣溪口鄉溪東村民生街１３９號,(05)2697522,1444,1680,2020/03/04 10:32:11
5940060010,全安藥局,嘉義縣新港鄉宮前村中山路８５號,(05)3746126,260,280,2020/03/04 10:32:11
5940060056,黃莉雅藥局,嘉義縣新港鄉宮前村新民路１６號,(05)3747329,0,1543,2020/03/04 10:32:11
5940061133,新安藥局,嘉義縣新港鄉大興村福德路４２號,(05)3746386,1154,1944,2020/03/04 10:32:11
5940061160,公園藥局,嘉義縣新港鄉福德村中山路７２巷２０號,(05)3740656,226,1236,2020/03/04 10:32:11
5940061188,安馨藥局,嘉義縣新港鄉大興村福德路１８號,(05)3745377,1118,1854,2020/03/04 10:32:11
5940061197,新港啄木鳥藥局,嘉義縣新港鄉菜公村咬仔竹８９號,(05)3748809,462,823,2020/03/04 10:32:11
5940071102,良信藥局,嘉義縣六腳鄉蒜頭村１９０－５號,(05)3805085,130,1522,2020/03/04 10:32:11
5940080058,長生健保藥局,嘉義縣東石鄉東石村東石村２６０號,(05)3732557,189,987,2020/03/04 10:32:11
5940090045,捷生藥局,嘉義縣義竹鄉六桂村１５２之３號,(05)3418593,466,1462,2020/03/04 10:32:11
5940090081,永聖藥局,嘉義縣義竹鄉六桂村１９３－１號,(05)3416185,452,2277,2020/03/04 10:32:11
5940090107,人生藥局,嘉義縣義竹鄉六桂村２鄰義竹１５３號,(05)3411428,560,2020,2020/03/04 10:32:11
5940100019,全信藥局,嘉義縣鹿草鄉後堀村６６號,(05)3750477,428,1586,2020/03/04 10:32:11
5940101061,嘉恩藥局,嘉義縣鹿草鄉西井村鹿草路２６１附２,(05)3751568,198,1127,2020/03/04 10:32:11
5940111236,蘇藥局,嘉義縣太保市北新里中山路１段５８２號,(05)2370416,342,1624,2020/03/04 10:32:11
5940111245,信宜藥師藥局,嘉義縣太保市太保里７號,(05)3717360,338,1209,2020/03/04 10:32:11
5940111361,慧敏藥局,嘉義縣太保市北新里中山路一段８０２號,(05)2381133,724,1626,2020/03/04 10:32:11
